id,의사소통능력,문제해결능력,대인관계능력,자기개발능력,열정및의지력,수학지식,통계학지식,머신러닝지식,딥러닝지식,데이터처리능력,데이터분석능력,데이터시각화능력,알고리즘구현능력,인공지능모델링능력,해결하고싶은과제점수,result
667,60.0,90.0,70.0,50.0,80.0,70.0,80.0,50.0,0.0,40.0,90.0,60.0,0.0,0.0,85,0
668,0.0,60.0,70.0,80.0,90.0,0.0,0.0,60.0,0.0,80.0,50.0,0.0,0.0,0.0,55,0
669,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,50,0
670,0.0,60.0,70.0,85.0,65.0,60.0,70.0,90.0,80.0,50.0,40.0,0.0,0.0,0.0,15,0
671,0.0,60.0,50.0,80.0,70.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,73,0
672,0.0,40.0,70.0,80.0,0.0,70.0,80.0,60.0,50.0,0.0,90.0,0.0,0.0,0.0,35,0
673,0.0,80.0,40.0,70.0,90.0,80.0,40.0,90.0,0.0,70.0,60.0,0.0,50.0,0.0,78,0
674,0.0,80.0,70.0,90.0,60.0,70.0,100.0,60.0,0.0,50.0,90.0,80.0,0.0,0.0,15,0
675,0.0,80.0,60.0,90.0,50.0,80.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,0
676,0.0,80.0,60.0,90.0,70.0,0.0,70.0,50.0,0.0,0.0,80.0,0.0,40.0,0.0,35,0
677,0.0,60.0,80.0,90.0,70.0,50.0,100.0,90.0,70.0,60.0,80.0,40.0,0.0,30.0,25,0
678,50.0,70.0,60.0,90.0,80.0,0.0,70.0,0.0,0.0,60.0,80.0,0.0,50.0,0.0,50,0
679,0.0,70.0,50.0,80.0,60.0,0.0,90.0,0.0,0.0,0.0,80.0,0.0,60.0,70.0,10,0
680,80.0,60.0,90.0,70.0,50.0,40.0,70.0,90.0,60.0,80.0,100.0,50.0,0.0,40.0,65,0
681,0.0,60.0,50.0,90.0,80.0,80.0,85.0,70.0,40.0,0.0,90.0,60.0,50.0,0.0,70,0
682,70.0,60.0,80.0,90.0,50.0,0.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,50,0
683,80.0,50.0,70.0,0.0,60.0,50.0,90.0,70.0,60.0,0.0,80.0,40.0,0.0,0.0,0,0
684,0.0,70.0,60.0,90.0,80.0,60.0,70.0,50.0,40.0,0.0,80.0,0.0,0.0,0.0,25,0
685,60.0,80.0,90.0,70.0,50.0,60.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,15,0
686,0.0,80.0,60.0,90.0,70.0,80.0,100.0,50.0,30.0,0.0,0.0,0.0,40.0,0.0,70,0
687,50.0,70.0,80.0,90.0,60.0,0.0,60.0,0.0,0.0,80.0,0.0,0.0,40.0,0.0,40,0
688,0.0,60.0,40.0,90.0,80.0,0.0,100.0,0.0,0.0,50.0,80.0,0.0,0.0,0.0,15,0
689,0.0,60.0,70.0,80.0,90.0,0.0,80.0,40.0,0.0,70.0,90.0,40.0,60.0,0.0,73,0
690,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,40.0,40.0,90.0,60.0,0.0,0.0,80,0
691,50.0,80.0,60.0,90.0,70.0,40.0,90.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,45,0
692,0.0,50.0,60.0,80.0,90.0,80.0,100.0,100.0,0.0,60.0,90.0,70.0,50.0,0.0,75,1
693,0.0,70.0,60.0,90.0,80.0,80.0,100.0,60.0,0.0,50.0,90.0,0.0,0.0,0.0,83,0
694,0.0,80.0,70.0,90.0,60.0,60.0,80.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,50,0
695,50.0,70.0,60.0,90.0,80.0,80.0,100.0,70.0,0.0,60.0,100.0,50.0,0.0,0.0,50,1
696,0.0,70.0,50.0,90.0,80.0,60.0,90.0,80.0,0.0,70.0,100.0,50.0,0.0,40.0,40,0
697,80.0,0.0,60.0,90.0,70.0,50.0,100.0,90.0,0.0,70.0,100.0,60.0,0.0,40.0,40,0
698,0.0,60.0,70.0,90.0,80.0,50.0,90.0,80.0,0.0,70.0,100.0,60.0,0.0,40.0,65,1
699,0.0,60.0,50.0,90.0,80.0,60.0,50.0,90.0,0.0,70.0,80.0,0.0,40.0,0.0,50,0
700,0.0,60.0,80.0,70.0,50.0,60.0,70.0,0.0,0.0,50.0,80.0,0.0,0.0,40.0,65,0
701,0.0,70.0,80.0,90.0,60.0,70.0,80.0,60.0,0.0,0.0,90.0,50.0,0.0,0.0,85,1
702,70.0,60.0,50.0,90.0,80.0,80.0,90.0,70.0,40.0,60.0,100.0,50.0,0.0,30.0,83,1
703,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,83,0
704,0.0,60.0,70.0,90.0,80.0,90.0,100.0,70.0,0.0,80.0,100.0,0.0,50.0,60.0,73,1
705,0.0,70.0,50.0,90.0,80.0,80.0,100.0,70.0,0.0,60.0,90.0,50.0,0.0,0.0,78,1
706,0.0,70.0,80.0,90.0,60.0,60.0,70.0,80.0,0.0,50.0,90.0,0.0,40.0,0.0,78,0
707,80.0,70.0,60.0,90.0,50.0,70.0,90.0,0.0,0.0,0.0,80.0,0.0,0.0,50.0,83,0
708,50.0,80.0,40.0,90.0,70.0,80.0,90.0,40.0,50.0,40.0,100.0,70.0,0.0,0.0,73,1
709,60.0,70.0,50.0,90.0,80.0,60.0,85.0,50.0,0.0,0.0,90.0,70.0,0.0,0.0,75,1
710,60.0,80.0,90.0,0.0,70.0,60.0,80.0,0.0,0.0,0.0,90.0,50.0,0.0,0.0,83,0
711,60.0,80.0,0.0,90.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83,0
712,80.0,60.0,90.0,70.0,50.0,50.0,80.0,70.0,30.0,0.0,90.0,60.0,0.0,40.0,83,1
713,0.0,70.0,80.0,60.0,50.0,70.0,85.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,55,0
714,70.0,80.0,50.0,90.0,60.0,60.0,90.0,70.0,80.0,0.0,100.0,50.0,0.0,0.0,83,1
715,90.0,60.0,80.0,70.0,50.0,0.0,100.0,0.0,0.0,70.0,90.0,50.0,0.0,0.0,40,0
716,0.0,40.0,60.0,80.0,90.0,40.0,80.0,70.0,60.0,40.0,90.0,50.0,0.0,0.0,80,0
717,70.0,80.0,90.0,60.0,50.0,90.0,100.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,85,0
718,50.0,80.0,0.0,90.0,70.0,60.0,80.0,0.0,70.0,30.0,90.0,50.0,40.0,40.0,80,0
719,50.0,80.0,0.0,90.0,70.0,0.0,90.0,0.0,0.0,60.0,80.0,0.0,0.0,50.0,60,0
720,80.0,0.0,70.0,90.0,60.0,70.0,90.0,0.0,0.0,60.0,100.0,80.0,0.0,50.0,73,0
721,70.0,80.0,0.0,90.0,60.0,80.0,60.0,0.0,0.0,90.0,70.0,0.0,50.0,40.0,65,0
722,0.0,60.0,70.0,80.0,90.0,40.0,90.0,80.0,70.0,50.0,100.0,60.0,0.0,0.0,83,1
723,0.0,70.0,50.0,90.0,80.0,0.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,55,0
724,0.0,60.0,70.0,80.0,50.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,30,0
725,60.0,70.0,0.0,90.0,80.0,70.0,80.0,90.0,0.0,60.0,0.0,0.0,50.0,40.0,70,1
726,60.0,70.0,80.0,90.0,50.0,50.0,70.0,0.0,0.0,0.0,90.0,40.0,30.0,0.0,80,0
727,0.0,70.0,50.0,90.0,80.0,50.0,100.0,100.0,90.0,70.0,80.0,40.0,0.0,60.0,35,1
728,90.0,60.0,80.0,70.0,50.0,60.0,80.0,50.0,40.0,70.0,90.0,0.0,0.0,0.0,75,0
729,90.0,60.0,50.0,80.0,70.0,40.0,90.0,70.0,60.0,0.0,100.0,50.0,0.0,0.0,78,0
730,50.0,70.0,90.0,80.0,60.0,90.0,100.0,0.0,0.0,0.0,80.0,70.0,60.0,0.0,65,0
731,0.0,70.0,90.0,60.0,80.0,70.0,90.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,65,0
732,0.0,60.0,80.0,90.0,70.0,60.0,70.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,50,0
733,0.0,60.0,80.0,90.0,70.0,0.0,80.0,0.0,0.0,70.0,90.0,0.0,50.0,0.0,50,0
734,50.0,70.0,80.0,90.0,60.0,70.0,100.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,78,1
735,0.0,80.0,50.0,90.0,70.0,40.0,90.0,60.0,50.0,0.0,80.0,0.0,0.0,0.0,40,0
736,40.0,70.0,0.0,90.0,80.0,60.0,70.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,75,0
737,0.0,70.0,80.0,90.0,60.0,90.0,100.0,0.0,0.0,0.0,80.0,0.0,70.0,0.0,83,0
738,0.0,80.0,60.0,90.0,70.0,60.0,70.0,40.0,0.0,0.0,90.0,40.0,50.0,0.0,70,0
739,0.0,60.0,70.0,90.0,50.0,0.0,80.0,60.0,0.0,70.0,90.0,50.0,0.0,0.0,40,1
740,0.0,60.0,80.0,50.0,70.0,70.0,100.0,0.0,0.0,60.0,90.0,50.0,0.0,0.0,83,0
741,60.0,90.0,80.0,70.0,50.0,0.0,80.0,0.0,0.0,0.0,90.0,60.0,50.0,0.0,83,0
742,0.0,70.0,90.0,80.0,60.0,70.0,80.0,40.0,60.0,0.0,90.0,50.0,0.0,0.0,70,0
743,0.0,60.0,40.0,90.0,80.0,50.0,70.0,0.0,80.0,0.0,60.0,0.0,0.0,0.0,40,0
744,0.0,70.0,80.0,90.0,60.0,0.0,80.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,78,0
745,0.0,50.0,60.0,90.0,80.0,50.0,80.0,40.0,60.0,70.0,90.0,0.0,0.0,0.0,80,1
746,70.0,90.0,80.0,60.0,50.0,90.0,100.0,0.0,0.0,0.0,70.0,0.0,60.0,0.0,73,0
747,40.0,70.0,0.0,90.0,80.0,60.0,70.0,0.0,80.0,0.0,90.0,50.0,0.0,40.0,75,0
748,50.0,70.0,80.0,90.0,60.0,70.0,90.0,0.0,0.0,60.0,100.0,50.0,0.0,0.0,83,1
749,0.0,60.0,70.0,90.0,80.0,40.0,90.0,70.0,80.0,60.0,100.0,50.0,0.0,35.0,55,1
750,0.0,80.0,90.0,70.0,60.0,70.0,100.0,80.0,0.0,0.0,50.0,0.0,0.0,0.0,50,0
751,0.0,0.0,60.0,90.0,80.0,50.0,70.0,40.0,0.0,40.0,80.0,0.0,0.0,0.0,40,0
752,50.0,70.0,80.0,90.0,60.0,70.0,100.0,0.0,0.0,40.0,90.0,0.0,50.0,0.0,50,0
753,60.0,80.0,50.0,90.0,70.0,60.0,80.0,0.0,0.0,50.0,90.0,0.0,0.0,0.0,60,1
754,0.0,60.0,70.0,90.0,80.0,70.0,85.0,0.0,0.0,60.0,90.0,0.0,40.0,50.0,65,0
755,0.0,60.0,70.0,90.0,80.0,70.0,90.0,40.0,0.0,40.0,100.0,60.0,30.0,0.0,85,1
756,0.0,60.0,80.0,90.0,70.0,80.0,90.0,50.0,0.0,0.0,70.0,0.0,0.0,0.0,50,0
757,0.0,70.0,60.0,90.0,80.0,70.0,100.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
758,60.0,80.0,70.0,90.0,50.0,50.0,90.0,0.0,0.0,40.0,80.0,0.0,0.0,0.0,40,1
759,60.0,90.0,80.0,70.0,50.0,60.0,100.0,70.0,30.0,0.0,90.0,0.0,0.0,0.0,78,1
760,50.0,60.0,70.0,80.0,90.0,70.0,85.0,50.0,0.0,0.0,90.0,60.0,0.0,0.0,75,0
761,0.0,80.0,90.0,70.0,60.0,90.0,100.0,0.0,0.0,40.0,70.0,0.0,0.0,0.0,25,0
762,0.0,70.0,60.0,90.0,80.0,70.0,80.0,0.0,0.0,50.0,90.0,0.0,60.0,0.0,83,0
763,0.0,70.0,60.0,90.0,80.0,70.0,90.0,0.0,50.0,0.0,0.0,0.0,60.0,0.0,15,0
764,0.0,70.0,50.0,90.0,80.0,60.0,50.0,70.0,0.0,0.0,80.0,0.0,0.0,0.0,83,0
765,50.0,70.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
766,0.0,90.0,70.0,80.0,60.0,0.0,80.0,60.0,0.0,70.0,90.0,0.0,0.0,0.0,65,1
767,0.0,80.0,70.0,90.0,60.0,60.0,70.0,0.0,90.0,50.0,40.0,0.0,0.0,50.0,65,0
768,40.0,60.0,35.0,80.0,70.0,70.0,80.0,60.0,50.0,40.0,90.0,40.0,30.0,0.0,50,0
769,0.0,70.0,80.0,90.0,60.0,70.0,100.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,40,0
770,0.0,70.0,80.0,90.0,60.0,70.0,80.0,0.0,0.0,90.0,60.0,0.0,50.0,0.0,40,0
771,60.0,80.0,90.0,70.0,50.0,90.0,100.0,0.0,0.0,70.0,80.0,50.0,0.0,0.0,83,0
772,70.0,60.0,90.0,50.0,80.0,0.0,90.0,60.0,70.0,40.0,100.0,50.0,0.0,0.0,73,1
773,40.0,70.0,0.0,90.0,80.0,80.0,100.0,60.0,0.0,70.0,50.0,0.0,40.0,0.0,80,0
774,50.0,70.0,60.0,80.0,0.0,50.0,90.0,80.0,100.0,70.0,40.0,0.0,0.0,60.0,65,0
775,60.0,70.0,50.0,90.0,80.0,0.0,70.0,0.0,0.0,80.0,0.0,0.0,50.0,0.0,0,0
776,0.0,60.0,0.0,80.0,70.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,20,0
777,60.0,75.0,50.0,90.0,85.0,80.0,90.0,50.0,60.0,70.0,100.0,30.0,40.0,0.0,65,0
778,0.0,90.0,60.0,80.0,70.0,0.0,60.0,90.0,100.0,50.0,80.0,40.0,40.0,70.0,25,0
779,50.0,70.0,80.0,90.0,60.0,70.0,80.0,90.0,100.0,40.0,60.0,50.0,0.0,0.0,65,0
780,50.0,70.0,80.0,90.0,60.0,60.0,100.0,0.0,0.0,40.0,90.0,0.0,50.0,0.0,70,0
781,50.0,80.0,40.0,90.0,70.0,0.0,80.0,0.0,60.0,40.0,90.0,50.0,30.0,70.0,78,1
782,0.0,70.0,80.0,90.0,60.0,0.0,90.0,80.0,60.0,40.0,100.0,50.0,70.0,0.0,83,0
783,0.0,80.0,90.0,60.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,50.0,0.0,45,0
784,0.0,70.0,90.0,60.0,80.0,70.0,90.0,0.0,0.0,0.0,80.0,0.0,60.0,0.0,85,0
785,90.0,60.0,80.0,50.0,70.0,70.0,80.0,50.0,0.0,40.0,60.0,0.0,50.0,0.0,65,0
786,70.0,60.0,80.0,50.0,90.0,70.0,80.0,60.0,0.0,40.0,90.0,50.0,40.0,0.0,85,1
787,0.0,60.0,70.0,90.0,80.0,70.0,90.0,0.0,0.0,60.0,100.0,80.0,0.0,0.0,0,0
788,0.0,80.0,70.0,60.0,50.0,40.0,100.0,60.0,0.0,80.0,90.0,50.0,0.0,0.0,50,0
789,0.0,70.0,60.0,90.0,80.0,0.0,80.0,70.0,60.0,0.0,90.0,0.0,0.0,50.0,35,0
790,40.0,80.0,0.0,90.0,70.0,80.0,100.0,0.0,0.0,40.0,90.0,50.0,60.0,0.0,73,0
791,90.0,70.0,50.0,60.0,80.0,70.0,85.0,50.0,0.0,40.0,90.0,35.0,0.0,0.0,83,0
792,0.0,60.0,70.0,90.0,80.0,50.0,80.0,30.0,0.0,0.0,90.0,70.0,0.0,0.0,65,0
793,0.0,70.0,60.0,90.0,80.0,70.0,60.0,0.0,0.0,80.0,50.0,0.0,40.0,0.0,10,0
794,0.0,70.0,60.0,90.0,80.0,60.0,80.0,40.0,90.0,50.0,70.0,0.0,0.0,0.0,65,1
795,40.0,80.0,0.0,100.0,90.0,80.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,45,0
796,60.0,70.0,0.0,90.0,50.0,80.0,85.0,60.0,0.0,0.0,90.0,50.0,0.0,0.0,50,0
797,0.0,50.0,70.0,60.0,90.0,0.0,100.0,0.0,0.0,60.0,90.0,70.0,0.0,0.0,85,0
798,60.0,0.0,80.0,70.0,50.0,70.0,100.0,0.0,0.0,0.0,80.0,50.0,0.0,0.0,50,0
799,0.0,60.0,70.0,90.0,50.0,60.0,100.0,40.0,0.0,0.0,90.0,0.0,0.0,0.0,83,0
800,60.0,70.0,50.0,90.0,80.0,80.0,85.0,0.0,0.0,70.0,90.0,0.0,50.0,60.0,78,1
801,0.0,80.0,90.0,70.0,60.0,70.0,80.0,60.0,30.0,50.0,90.0,0.0,40.0,0.0,55,0
802,0.0,70.0,40.0,90.0,80.0,0.0,80.0,0.0,0.0,60.0,90.0,70.0,0.0,0.0,83,0
803,70.0,60.0,50.0,90.0,80.0,70.0,90.0,40.0,0.0,80.0,60.0,0.0,0.0,0.0,55,0
804,0.0,60.0,70.0,90.0,50.0,60.0,80.0,50.0,40.0,70.0,90.0,0.0,0.0,0.0,40,0
805,60.0,70.0,80.0,90.0,50.0,60.0,80.0,40.0,0.0,0.0,90.0,70.0,50.0,0.0,60,0
806,0.0,80.0,60.0,90.0,50.0,60.0,80.0,50.0,90.0,0.0,0.0,0.0,40.0,0.0,65,0
807,50.0,80.0,60.0,90.0,70.0,70.0,100.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,70,0
808,60.0,0.0,80.0,90.0,70.0,80.0,100.0,0.0,0.0,0.0,70.0,0.0,50.0,0.0,78,0
809,0.0,60.0,70.0,90.0,80.0,70.0,80.0,50.0,0.0,0.0,90.0,0.0,40.0,0.0,15,0
810,0.0,80.0,60.0,70.0,50.0,70.0,90.0,40.0,0.0,0.0,50.0,0.0,0.0,0.0,50,0
811,50.0,80.0,40.0,90.0,70.0,80.0,90.0,50.0,0.0,60.0,100.0,70.0,0.0,0.0,78,0
812,0.0,70.0,80.0,90.0,60.0,70.0,100.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,40,0
813,0.0,70.0,80.0,90.0,60.0,70.0,90.0,40.0,0.0,60.0,100.0,50.0,0.0,0.0,40,0
814,0.0,60.0,70.0,50.0,80.0,0.0,70.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,15,0
815,0.0,80.0,60.0,70.0,50.0,0.0,50.0,70.0,0.0,0.0,80.0,0.0,0.0,0.0,40,0
816,0.0,70.0,60.0,80.0,50.0,0.0,50.0,70.0,0.0,40.0,90.0,80.0,0.0,0.0,40,0
817,60.0,70.0,80.0,90.0,50.0,80.0,100.0,0.0,0.0,70.0,90.0,50.0,60.0,0.0,65,0
818,60.0,80.0,50.0,90.0,70.0,80.0,100.0,60.0,50.0,70.0,90.0,40.0,30.0,0.0,50,0
819,0.0,60.0,70.0,90.0,80.0,70.0,80.0,0.0,0.0,0.0,90.0,60.0,0.0,0.0,73,0
820,50.0,60.0,70.0,90.0,80.0,60.0,80.0,50.0,0.0,0.0,90.0,0.0,0.0,0.0,65,0
821,70.0,0.0,60.0,90.0,80.0,70.0,90.0,80.0,80.0,60.0,100.0,0.0,0.0,50.0,40,0
822,50.0,80.0,70.0,90.0,60.0,80.0,70.0,50.0,50.0,60.0,90.0,50.0,40.0,0.0,85,0
823,50.0,60.0,80.0,90.0,70.0,70.0,90.0,30.0,0.0,60.0,100.0,40.0,50.0,0.0,85,0
824,60.0,80.0,0.0,70.0,90.0,70.0,80.0,40.0,0.0,60.0,90.0,0.0,0.0,0.0,65,0
825,0.0,80.0,70.0,90.0,60.0,0.0,80.0,70.0,0.0,50.0,90.0,60.0,0.0,0.0,83,0
826,0.0,70.0,60.0,90.0,50.0,90.0,100.0,60.0,40.0,0.0,80.0,0.0,50.0,0.0,83,0
827,90.0,80.0,60.0,70.0,0.0,0.0,90.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,70,0
828,0.0,60.0,70.0,90.0,80.0,50.0,70.0,60.0,40.0,40.0,90.0,80.0,0.0,0.0,65,0
829,50.0,70.0,60.0,90.0,80.0,70.0,0.0,80.0,40.0,0.0,60.0,0.0,50.0,0.0,75,0
830,60.0,80.0,50.0,70.0,90.0,70.0,80.0,50.0,0.0,40.0,90.0,60.0,0.0,0.0,65,0
831,60.0,50.0,80.0,90.0,70.0,60.0,70.0,90.0,80.0,0.0,50.0,0.0,40.0,0.0,40,0
832,40.0,70.0,0.0,90.0,80.0,0.0,70.0,0.0,0.0,0.0,90.0,0.0,80.0,60.0,45,0
833,0.0,70.0,60.0,90.0,80.0,70.0,100.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,83,0
834,90.0,0.0,70.0,80.0,60.0,0.0,80.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,78,0
835,0.0,70.0,80.0,90.0,60.0,70.0,100.0,50.0,0.0,40.0,90.0,0.0,30.0,0.0,78,0
836,40.0,70.0,60.0,90.0,50.0,60.0,90.0,0.0,0.0,80.0,100.0,70.0,50.0,40.0,78,0
837,0.0,60.0,70.0,90.0,80.0,0.0,80.0,90.0,0.0,60.0,70.0,0.0,0.0,50.0,70,0
838,40.0,60.0,0.0,90.0,80.0,90.0,100.0,0.0,0.0,60.0,80.0,0.0,70.0,0.0,75,0
839,50.0,80.0,60.0,90.0,70.0,70.0,80.0,0.0,50.0,60.0,90.0,0.0,40.0,40.0,65,0
840,80.0,60.0,90.0,70.0,50.0,80.0,100.0,0.0,0.0,70.0,90.0,60.0,0.0,0.0,78,0
841,60.0,80.0,50.0,90.0,70.0,70.0,80.0,0.0,0.0,50.0,90.0,0.0,60.0,40.0,78,0
842,0.0,70.0,80.0,90.0,60.0,70.0,90.0,0.0,0.0,60.0,80.0,0.0,0.0,50.0,25,0
843,0.0,60.0,70.0,90.0,80.0,0.0,80.0,70.0,0.0,60.0,90.0,0.0,50.0,0.0,83,0
844,0.0,90.0,60.0,80.0,70.0,70.0,80.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,85,0
845,0.0,80.0,60.0,70.0,50.0,80.0,90.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,83,0
846,40.0,60.0,80.0,70.0,50.0,60.0,80.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,15,0
847,0.0,70.0,80.0,60.0,90.0,60.0,70.0,50.0,0.0,0.0,80.0,0.0,40.0,0.0,65,0
848,70.0,90.0,80.0,60.0,50.0,80.0,100.0,0.0,0.0,70.0,90.0,50.0,0.0,0.0,40,0
849,0.0,90.0,60.0,80.0,70.0,70.0,90.0,0.0,0.0,50.0,100.0,60.0,40.0,0.0,40,0
850,0.0,80.0,60.0,90.0,70.0,60.0,70.0,50.0,0.0,0.0,80.0,0.0,0.0,0.0,45,0
851,70.0,90.0,50.0,80.0,60.0,70.0,80.0,90.0,0.0,60.0,50.0,40.0,0.0,0.0,65,0
852,60.0,70.0,80.0,90.0,0.0,70.0,90.0,0.0,0.0,60.0,100.0,50.0,0.0,0.0,78,0
853,60.0,50.0,80.0,90.0,70.0,80.0,50.0,0.0,0.0,90.0,70.0,0.0,40.0,60.0,75,0
854,0.0,60.0,80.0,90.0,70.0,70.0,90.0,0.0,0.0,80.0,100.0,0.0,0.0,0.0,83,0
855,0.0,60.0,70.0,90.0,80.0,80.0,100.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,15,0
856,60.0,70.0,0.0,80.0,50.0,0.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,15,0
857,0.0,50.0,60.0,90.0,80.0,70.0,80.0,40.0,0.0,0.0,90.0,0.0,0.0,0.0,78,0
858,60.0,0.0,70.0,85.0,80.0,60.0,70.0,0.0,0.0,40.0,80.0,0.0,40.0,0.0,15,0
859,0.0,60.0,70.0,90.0,80.0,50.0,90.0,60.0,70.0,80.0,100.0,0.0,40.0,0.0,78,0
860,50.0,80.0,0.0,90.0,70.0,0.0,70.0,0.0,50.0,0.0,80.0,0.0,0.0,0.0,50,0
861,0.0,50.0,60.0,80.0,90.0,40.0,100.0,0.0,0.0,0.0,50.0,0.0,70.0,0.0,83,0
862,0.0,60.0,70.0,90.0,80.0,70.0,90.0,0.0,0.0,0.0,60.0,0.0,50.0,0.0,83,0
863,50.0,70.0,80.0,90.0,60.0,0.0,80.0,60.0,40.0,70.0,90.0,0.0,50.0,0.0,65,0
864,0.0,70.0,80.0,90.0,60.0,80.0,0.0,60.0,50.0,0.0,0.0,0.0,70.0,0.0,50,0
865,70.0,90.0,50.0,80.0,60.0,0.0,90.0,0.0,0.0,0.0,80.0,70.0,40.0,0.0,85,0
866,60.0,70.0,80.0,90.0,50.0,0.0,80.0,0.0,0.0,60.0,90.0,70.0,50.0,0.0,70,0
867,0.0,50.0,60.0,80.0,70.0,0.0,90.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,40,0
868,0.0,70.0,90.0,80.0,60.0,80.0,90.0,0.0,0.0,70.0,100.0,60.0,0.0,0.0,80,0
869,0.0,60.0,70.0,90.0,80.0,0.0,90.0,0.0,0.0,50.0,70.0,0.0,0.0,0.0,55,0
870,0.0,60.0,70.0,90.0,80.0,60.0,80.0,70.0,70.0,0.0,90.0,0.0,50.0,0.0,15,0
871,0.0,80.0,60.0,90.0,70.0,0.0,80.0,70.0,90.0,0.0,60.0,40.0,50.0,0.0,78,0
872,60.0,80.0,90.0,70.0,50.0,0.0,90.0,60.0,0.0,50.0,100.0,80.0,0.0,40.0,78,0
873,50.0,60.0,70.0,90.0,80.0,50.0,80.0,70.0,60.0,0.0,90.0,0.0,0.0,40.0,20,0
874,80.0,60.0,90.0,70.0,50.0,0.0,80.0,50.0,0.0,60.0,90.0,70.0,0.0,0.0,70,0
875,40.0,70.0,0.0,90.0,80.0,70.0,80.0,50.0,0.0,0.0,90.0,0.0,60.0,0.0,70,0
876,50.0,60.0,70.0,80.0,90.0,90.0,100.0,50.0,80.0,70.0,100.0,60.0,0.0,0.0,73,0
877,0.0,50.0,60.0,90.0,80.0,70.0,100.0,0.0,0.0,50.0,90.0,60.0,0.0,0.0,65,0
878,0.0,70.0,80.0,60.0,90.0,80.0,85.0,70.0,60.0,50.0,90.0,40.0,0.0,0.0,85,0
879,70.0,0.0,80.0,90.0,60.0,90.0,80.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,65,0
880,40.0,80.0,0.0,90.0,70.0,70.0,80.0,0.0,0.0,60.0,90.0,0.0,0.0,0.0,55,0
881,0.0,70.0,80.0,90.0,60.0,60.0,70.0,40.0,0.0,0.0,80.0,50.0,0.0,0.0,40,0
882,0.0,60.0,70.0,90.0,80.0,40.0,90.0,50.0,60.0,0.0,80.0,40.0,30.0,0.0,65,0
883,0.0,60.0,70.0,90.0,80.0,0.0,70.0,0.0,0.0,0.0,60.0,0.0,50.0,0.0,40,0
884,50.0,70.0,60.0,90.0,80.0,70.0,80.0,0.0,60.0,50.0,90.0,0.0,0.0,40.0,75,0
885,50.0,70.0,80.0,90.0,60.0,0.0,100.0,70.0,60.0,40.0,90.0,50.0,0.0,0.0,83,0
886,0.0,60.0,70.0,90.0,0.0,80.0,90.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,50,0
887,0.0,60.0,70.0,90.0,80.0,60.0,80.0,0.0,90.0,0.0,70.0,0.0,0.0,0.0,50,0
888,60.0,70.0,0.0,90.0,80.0,70.0,85.0,80.0,0.0,60.0,90.0,0.0,50.0,0.0,40,0
889,70.0,80.0,90.0,60.0,50.0,80.0,90.0,0.0,0.0,60.0,70.0,0.0,0.0,50.0,40,0
